"station","X","Y","Longterm","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79"
"sabzevar",57.716667,36.200000,39.577778,27.890099,83.760512,52.865131,51.618522,38.279713,23.853366,53.440365,39.260582,54.466568,60.977837,41.520711,30.284543,20.265554,20.115321,15.502187,34.056287,21.057259,40.293297,27.431744,53.213671,45.073318,25.966480,31.712687,22.886398,42.974183,29.317862,30.135355,0.000000,55.199901,46.733641,30.902184,32.719427,84.913550,55.505246,28.228263,31.090711,52.078683,33.490106,61.574721,26.686175,32.031825,33.508523,33.296282,37.283728,20.343626,15.461173,38.363237,30.416891,36.270975,31.763027,46.788745,44.944841,12.271577,46.502345,55.271282,0.000000,54.897614,37.481477,47.741023,56.482310,25.297342,35.012693,38.248966,46.264775,49.465449,69.554053,38.717531,32.040426,44.398606,48.789502,42.049836,12.359832,84.020896,30.520789,55.786610,46.022270,32.401884,36.571054,83.670296,27.931789,83.614184,53.040057,51.667048,38.311561,23.930717,53.390762,39.266215,54.378548,60.927023,41.587874,30.358916,20.373233,20.199731,15.568494,34.119050,21.112235,40.316865,27.515629,53.114750,45.096203,26.001351,31.747330,22.994455,42.996130,29.502951,30.155517,0.187261,55.203405,46.732286,31.011896,32.752283,84.844849,55.495656,28.298967,31.216409,52.072768,33.504969,61.516822,26.754351,32.084217,33.537807,33.318743,37.315348,20.405876,15.569447,38.380316,30.440933,36.337354,31.777397,46.747298,44.970674,12.398711,46.486736,55.271750,0.120074,54.857682,37.490963,47.707321,56.430144,25.358288,34.995140,38.255649,46.268900,49.468495,69.486966,38.765662,32.101850,44.382166,48.776320,42.081704,12.504725,83.916590,30.596378,55.764190,46.040613,32.465757,36.590499,83.795362
"sarakhs",61.166667,36.533333,41.424242,29.263922,34.061052,73.622216,54.571312,45.741537,37.306253,67.672361,31.617687,33.328754,30.458875,69.563460,48.435758,33.969797,32.813924,27.197893,33.291885,28.502188,43.663500,37.295155,16.359399,46.630631,28.183441,42.547295,42.981234,38.356880,80.615764,38.428493,36.476472,51.787573,40.315147,45.815817,24.862235,83.649372,43.844102,45.672679,52.238172,45.477809,33.232486,47.102042,56.842493,34.633158,38.702434,33.644260,33.657313,28.795307,39.135180,34.711998,31.320435,40.132624,16.976308,45.963369,43.381101,19.597852,36.208097,39.546573,9.043973,29.399903,47.931437,42.924495,40.536936,44.190289,38.451460,40.200007,45.568706,45.902124,40.434296,46.571131,40.269595,34.020109,66.616445,66.385496,54.770912,46.746737,32.513162,46.910672,48.637304,36.668331,26.472577,87.791767,29.343901,34.144518,73.731542,54.569762,45.747855,37.332641,67.504361,31.657548,33.314363,30.550390,69.483627,48.393911,34.048363,32.860283,27.227663,33.354596,28.539020,43.663287,37.352275,16.460083,46.651231,28.206869,42.526869,42.970982,38.398616,80.526937,38.407316,36.497232,51.800147,40.367625,45.851295,24.943909,83.535336,43.899168,45.666853,52.289975,45.527087,33.276372,47.124428,56.737211,34.686639,38.707409,33.686001,33.704341,28.813120,39.144373,34.734304,31.341085,40.204887,17.071418,45.905855,43.421126,19.719372,36.235316,39.615609,9.135381,29.519722,47.921567,42.918429,40.555439,44.163227,38.424151,40.193497,45.570786,45.923529,40.503655,46.575142,40.294762,34.080875,66.497661,66.261782,54.719762,46.799631,32.576728,46.939234,48.638072,36.695244,26.554753,88.031704
"ghoochan",58.500000,37.066667,59.852941,28.470179,41.970822,69.205828,118.384875,58.436459,59.639125,51.792543,51.963548,52.352872,87.622736,101.994218,74.200103,35.700829,55.544831,33.185517,42.177096,42.444316,76.344148,49.324597,51.245717,56.896732,75.004743,49.489256,88.323793,72.635770,50.652296,54.827982,60.161812,82.173500,60.966886,69.850317,58.633583,78.896161,63.964230,59.285419,90.440454,58.949789,50.234330,45.071159,61.548027,62.642106,55.187049,49.687568,73.074298,58.196043,43.935681,82.691265,47.438853,49.298615,60.592093,58.542877,61.721534,56.226165,63.051626,73.029191,55.648096,66.495842,35.131144,39.152423,70.755861,36.645597,24.007225,52.944775,51.349692,66.506874,78.074562,61.736387,85.830537,28.409098,132.287359,54.940676,63.704660,65.943944,80.143213,63.267507,65.836471,54.450896,41.957961,85.410537,28.590056,42.131905,69.633279,117.715279,58.300380,59.435713,51.641888,51.843348,52.167392,87.174082,101.379771,73.887415,35.832443,55.344978,33.149694,42.287496,42.278778,75.982965,49.300087,51.016077,56.823979,74.470460,49.396233,87.814790,72.363857,50.867761,54.576589,59.938951,81.866729,60.813634,69.742443,58.409257,78.809678,63.876246,59.084070,90.068366,58.844249,50.117699,45.196894,61.317599,62.387246,55.011198,49.538454,72.758044,57.914335,43.878462,82.189046,47.311252,49.355582,60.273007,58.301983,61.622528,56.045761,62.820447,72.857765,55.217968,66.294006,35.208178,39.242225,70.446531,36.710259,24.116872,52.777739,51.329124,66.326940,77.798528,61.626115,85.343292,28.626631,131.238151,54.946255,63.453278,65.978391,79.687599,63.145056,65.678347,54.381093,42.021701,85.770167
"kashmar",58.466667,35.200000,41.974194,40.300234,66.445403,40.805517,57.191723,55.545929,20.356913,52.440122,48.837038,44.377122,74.885955,60.078930,44.327794,38.369592,36.783541,29.832411,45.730302,19.097412,46.042250,55.087837,23.956184,63.616531,27.422031,43.956696,44.453435,34.782358,148.071784,35.164204,40.214001,54.645964,51.170169,35.005554,30.287522,95.189462,54.740056,53.468992,57.822307,51.182320,0.000000,42.719904,30.391071,43.190031,34.769678,42.331817,30.385826,27.953066,32.432766,30.229541,30.170758,42.890896,24.367832,32.577324,57.291528,25.943139,38.536341,43.692455,29.945194,21.966248,30.027337,11.484763,33.151313,35.165341,30.364398,44.345809,52.758221,43.962233,72.509139,40.604044,32.104547,46.028042,1.993736,47.660298,49.406054,57.871364,34.986791,49.437073,45.935798,40.353379,38.343690,120.900702,40.284290,66.274294,41.476351,57.158859,55.417442,20.554402,52.342604,48.687995,44.171940,74.450856,59.991557,44.216499,38.423826,36.793544,29.772245,45.804669,19.353970,45.999254,54.924734,24.012716,63.505730,27.423141,43.799052,44.350973,34.874012,147.048609,35.131730,40.138972,54.606910,51.111482,35.203655,30.341974,94.901810,54.695963,53.355177,57.810031,51.202091,0.381169,42.792738,30.469881,43.151139,34.783031,42.241031,30.471961,27.922141,32.567276,30.281850,30.186041,43.013338,24.446942,32.564200,57.145979,26.045635,38.554135,43.811492,29.833444,22.253021,30.149507,11.850368,33.269627,35.218937,30.365921,44.212516,52.691479,44.042404,72.221262,40.672348,32.198817,45.968778,2.359527,47.626319,49.376292,57.857713,35.056442,49.425988,45.902637,40.363186,38.309650,120.852872
"golmakan",59.283333,36.483333,47.841935,58.153253,58.873754,59.978345,58.673169,52.463529,52.723291,32.527370,40.035791,28.849001,61.694324,33.221238,69.593570,49.370830,33.938558,27.936146,56.295069,12.332662,58.843559,46.029901,44.071343,45.551801,30.695725,45.481195,64.184166,58.604787,24.872350,35.060385,43.497072,59.610819,51.799722,65.371261,39.259039,67.650098,63.012814,37.588364,66.201220,49.868127,53.319559,67.178104,51.102217,31.057876,40.484319,33.325745,59.134209,39.178287,35.740799,39.237155,33.841691,56.214704,32.337621,46.460906,73.509809,50.331913,42.513456,56.636281,27.040116,55.802815,20.400610,62.007472,33.227252,58.444518,30.594055,25.318879,50.187663,51.876035,51.148094,61.405228,55.292835,56.919115,62.121049,64.224292,39.860322,54.044111,36.472699,55.817084,53.792719,36.373747,55.880996,174.459759,57.612286,58.660539,61.358661,59.051321,52.552800,52.686084,32.640207,40.255617,29.129282,61.559410,33.919672,69.068160,49.505664,34.435097,28.134545,56.192494,12.922237,58.674230,46.224170,43.849507,45.914393,30.903966,45.645388,63.799571,58.589949,26.512379,35.172606,43.789455,59.731367,51.851801,65.457355,39.372381,67.601706,63.033207,38.013331,66.498551,49.953653,53.121006,66.946457,51.025704,31.431986,40.561641,33.516748,58.954870,39.224269,36.004201,39.502780,34.098314,56.343569,32.513113,46.294409,73.034553,50.209980,42.629387,56.719011,26.921346,55.870694,21.045223,61.641990,33.782299,58.205037,30.826775,25.954620,50.316124,52.059063,51.461009,61.317839,55.250039,56.829474,62.361259,64.145014,40.330815,54.535653,36.742484,55.906862,53.937147,36.809166,55.827931,172.836857
"gonabad",58.683333,34.350000,28.270968,49.216012,22.091477,40.891328,38.079539,32.185125,0.000000,24.225156,27.462776,9.733872,27.401034,23.890186,9.927061,37.274104,35.941484,2.554874,49.876228,108.315699,35.676948,18.659175,12.971960,37.608378,15.167751,11.759288,7.471361,25.667800,16.744322,22.413116,12.169078,40.118431,20.458537,33.001029,18.982025,78.519379,39.491524,38.452972,44.472437,31.345593,0.000000,28.239039,30.730814,27.172966,18.284784,10.362579,24.423256,11.933702,43.613096,14.072760,19.735524,51.333366,13.313957,17.311299,28.261957,18.749051,19.455037,43.457157,13.211720,31.271561,28.158723,21.152419,21.121423,33.673519,32.199620,10.329400,29.548795,46.654568,31.159929,33.486940,16.786149,26.397536,0.000000,39.353061,48.979647,39.949800,41.782310,32.469881,13.725896,19.103490,9.144007,147.648037,49.032949,22.597210,41.586858,38.151730,32.311459,0.556363,24.832859,27.567734,10.006290,27.492290,24.372988,10.461420,37.305859,35.829368,2.938099,49.853696,106.917850,35.648851,19.097228,13.236841,37.901823,15.352661,12.023658,7.868736,25.912075,18.131898,22.498260,12.491554,40.204913,20.829132,33.174044,19.203722,78.237822,39.590398,38.589511,44.522274,31.818452,0.368780,28.563967,30.803484,27.439257,18.549535,10.832069,24.556322,12.078100,43.525701,14.371357,19.893792,51.347028,13.522310,17.475175,28.563688,18.914605,19.778450,43.508888,13.337171,31.374957,28.282285,21.437238,21.443646,33.690257,32.191121,10.752658,29.785617,46.630427,31.460987,33.563090,17.059781,26.643371,0.557401,39.345849,48.865222,40.042402,41.704305,32.701746,14.190135,19.443509,9.576207,147.098848
"mashhad",59.633333,36.266667,56.108333,40.392416,46.463813,59.535683,58.237890,66.416089,62.595959,34.184082,54.867526,37.493829,58.185252,55.849346,37.958440,70.537180,69.955843,43.715222,40.929969,49.091666,50.297818,56.110648,46.276632,64.067819,42.584900,66.787087,40.972068,64.620367,98.763505,42.638356,61.966244,73.297899,54.021624,57.596085,45.615489,42.829198,70.993937,68.572922,93.692553,59.231884,56.826104,63.120332,57.256121,42.321676,42.088241,43.663826,51.022905,46.503992,49.607890,58.405703,52.555216,66.203796,42.841062,41.797465,53.648429,48.890356,45.241574,48.773379,28.978298,71.401647,46.199742,53.989403,64.137755,62.196553,58.179839,71.021078,59.616147,65.369388,71.471059,61.177092,57.994938,69.765981,113.965294,55.802727,70.258418,58.198754,51.894919,66.122653,63.639598,46.564937,56.820672,121.177247,40.473286,46.588045,60.019021,58.322001,66.196908,62.376977,34.235775,54.671575,37.427048,58.133722,55.762468,38.210589,70.208319,69.517245,43.516581,41.114297,48.727229,50.335810,55.993864,46.130336,63.895410,42.440271,66.444832,41.158272,64.452427,98.144655,42.545946,61.713513,73.080781,53.997294,57.680506,45.529481,43.241152,70.825535,68.209908,93.295213,59.124717,56.650524,63.060593,57.084678,42.279206,42.075247,43.572690,51.025118,46.354848,49.481366,58.149416,52.310634,66.052480,42.714112,41.787240,53.749949,48.829333,45.223032,48.902798,28.903750,71.128329,46.045526,53.944947,63.817713,62.001476,57.792597,70.487773,59.490535,65.188214,71.219849,61.102476,57.894210,69.478525,113.082898,55.841904,69.918291,58.255507,51.726820,65.958548,63.489724,46.527249,56.716895,121.419859
"neyshaboor",58.800000,36.266667,56.244444,27.587494,50.025321,260.525320,118.062258,53.277784,49.412024,25.290385,55.183187,54.237435,62.653059,67.890489,72.845052,51.797984,53.758715,34.287545,81.198269,18.480402,61.824195,65.388653,19.125115,66.531978,38.980408,54.343358,62.825652,67.645205,126.872442,37.987281,73.113123,62.362142,59.364171,117.217869,47.317688,88.872470,70.439165,48.134908,83.464310,40.857744,40.399057,64.413213,44.494038,54.935060,50.699670,37.054993,68.283711,46.469584,50.265373,47.634215,47.156389,74.456327,38.995612,37.552478,62.362999,50.790312,54.346951,86.202433,0.000000,56.199597,55.275550,47.539354,56.464716,45.727685,28.004667,38.464481,60.577910,63.069863,65.230730,68.345198,55.656310,50.332178,44.548923,96.242002,61.659487,127.988476,40.835421,61.242362,70.842519,84.672975,77.115838,82.762481,27.790787,50.105958,258.016769,117.306510,53.251199,49.367763,25.512687,55.006050,53.969981,62.559794,67.699977,72.535086,51.724490,53.585650,34.232249,80.757301,18.629421,61.680804,65.132545,19.384122,66.345862,38.927889,54.185254,62.665278,67.429691,125.949935,37.978320,72.692216,62.330409,59.256164,116.386010,47.224004,88.615331,70.275072,48.105802,83.220257,41.034061,40.428698,64.294841,44.502717,54.741329,50.564364,37.079640,68.013548,46.325043,50.126670,47.585577,47.011826,74.164958,38.957355,37.603254,62.288879,50.676605,54.215112,85.786487,0.374787,56.149139,55.010593,47.537800,56.320867,45.728091,28.073787,38.477688,60.442285,62.937056,65.126657,68.143345,55.589739,50.298138,44.733612,95.642591,61.459148,127.046006,40.883368,61.156034,70.590633,84.097389,76.679274,83.372358
"bojnurd",57.316667,37.466667,42.786111,27.292461,37.320584,38.586837,51.809725,44.511596,44.208890,38.738066,37.395050,29.958427,41.329682,43.706750,34.151304,45.804186,31.068926,14.751027,36.176210,29.673532,36.905304,33.775645,17.669019,35.027585,19.881038,34.764717,54.482224,51.145053,32.171918,16.893168,23.671348,55.871272,33.271500,44.350973,37.819592,96.119215,43.867107,40.160564,40.697348,44.158805,33.891728,47.978872,54.754046,39.001330,37.745587,30.047351,47.400062,47.698050,36.190222,55.299590,33.729436,37.934668,36.078344,37.991283,42.564551,57.374092,43.889535,75.121483,27.896360,49.222724,49.924235,48.838831,32.319469,27.459559,23.517814,42.693811,42.613808,44.508090,44.482043,55.462327,52.148120,32.070084,53.737545,40.589343,28.275261,42.503733,57.175557,39.672710,53.132649,54.037041,38.421883,81.877383,27.358701,37.456369,38.901605,51.873516,44.512518,44.201897,38.782492,37.424803,30.027012,41.405622,43.803781,34.258006,45.792956,31.115230,14.894948,36.244562,29.716125,36.970897,33.860416,17.814488,35.114204,20.011863,34.811793,54.429577,51.130668,32.362801,17.050210,23.792216,55.898524,33.372528,44.419481,37.870923,95.885721,43.944520,40.178176,40.817723,44.223683,33.960184,47.998496,54.664870,39.045668,37.782136,30.127464,47.386664,47.618520,36.205157,55.222179,33.759725,38.019281,36.095888,38.023245,42.631222,57.253696,43.898093,74.976585,27.910952,49.226610,49.837241,48.796626,32.445799,27.545959,23.586259,42.697795,42.651409,44.559609,44.563365,55.426489,52.125508,32.142311,53.744105,40.651829,28.373041,42.651689,57.126089,39.774328,53.119262,53.979190,38.436778,82.076103
"abadan",48.250000,30.366667,21.672222,14.920775,11.879642,129.767033,28.731268,31.460883,18.325969,18.842494,12.400086,10.508088,14.627659,34.191749,24.893011,39.184994,15.785995,14.037369,16.075455,13.495018,20.104541,9.356673,5.664461,25.186964,6.196185,5.854662,23.006478,20.404623,50.644056,12.792968,42.995147,51.617615,16.018981,50.202254,19.900907,24.506730,33.158868,25.624192,39.941953,41.947948,40.010036,32.808338,13.307575,19.468451,33.764152,26.943687,16.880191,0.000000,17.686043,9.638879,14.168135,17.973646,5.788344,10.550327,18.130394,13.634963,5.295937,25.621292,16.020361,17.977384,2.304686,17.583755,14.219380,19.434553,18.871514,5.755167,24.537002,20.446014,29.881381,30.162305,16.991083,27.969076,0.000000,0.000000,6.975318,59.819140,19.578300,17.443641,26.237073,12.583598,12.175631,44.762325,15.189249,12.292039,129.635289,28.950670,31.617253,18.642773,19.064158,12.612159,10.695655,14.935820,34.463617,25.185947,39.418826,16.001232,14.288164,16.311248,13.680983,20.252079,9.750784,5.908019,25.412812,6.413210,6.159460,23.270771,20.608311,50.887881,13.073234,43.221946,51.871977,16.351881,50.399392,20.286553,24.828747,33.429184,25.706005,40.254612,42.145854,40.189989,32.989676,13.569762,19.661209,33.914588,27.145370,17.152731,0.196732,17.831102,9.976394,14.398861,18.372505,6.102438,10.734150,18.497249,14.066260,5.578683,25.896161,16.180562,18.207415,2.710312,17.900744,14.444598,19.643494,19.053332,6.081905,24.731913,20.705279,30.178629,30.343418,17.188983,28.101339,0.180494,0.294060,7.323779,59.997337,19.880638,17.761723,26.503694,12.823682,12.403990,45.567746
"omidyeAghajari",49.666667,30.766667,34.033333,56.348517,0.000000,130.211574,34.903113,39.298252,138.761540,9.535039,20.472211,12.204739,17.067471,33.621828,47.189397,52.184486,28.850631,18.373492,15.447382,27.491736,21.864364,14.695132,30.354741,35.060627,9.434943,31.729651,16.510617,6.844435,63.822542,34.213313,64.790928,71.071817,22.148855,75.934588,34.699588,36.461831,52.111800,32.402265,66.043740,49.162167,36.451880,26.868539,28.497503,36.074306,27.966600,37.716161,25.349504,8.365024,34.282948,29.520657,21.785565,40.590018,28.531112,17.034957,37.494915,46.596247,17.058542,31.381848,6.451804,28.292459,38.262758,32.365835,20.399083,38.469617,27.879830,24.548809,33.943398,28.109591,43.292919,22.573114,38.691349,18.731298,20.637637,15.340101,50.198693,90.543494,40.941090,45.425373,45.017581,42.214863,14.197807,169.045550,57.926273,26.668078,122.088239,41.529505,40.627296,75.599413,17.052938,24.011844,14.431457,23.713150,42.871198,44.102210,47.075049,31.927836,27.216714,21.453148,23.790929,21.106113,30.733323,30.860567,47.418492,14.089533,25.584097,28.901961,23.030337,74.279480,38.083918,69.826729,88.711206,35.373743,68.139940,56.007118,46.820270,56.222502,28.370643,63.683066,38.434888,35.485008,27.866802,32.205735,25.335761,33.435482,35.838170,27.189565,13.115235,26.264609,15.416914,25.049828,39.278655,48.296689,12.948557,33.785740,45.674587,20.833705,32.853333,3.565321,26.615866,35.384319,63.612561,24.459504,33.817365,34.579440,29.427680,53.210545,39.717064,40.920982,38.197529,38.842488,22.060192,12.966329,8.118315,43.799398,100.086008,56.247661,35.390443,46.516295,24.146834,20.071456,173.778825
"omidyePaygah",49.650000,30.766667,37.336667,59.981410,53.322685,113.099632,48.098418,41.512692,11.040810,24.090770,27.327785,16.468990,30.062941,51.653618,40.517944,41.182001,35.003345,35.951872,27.055506,19.735718,19.999516,46.524803,31.371662,60.188622,18.367938,18.811204,41.180998,39.165580,85.002709,41.895131,74.878257,107.152752,48.499901,59.901002,77.816888,57.234578,60.129970,24.168441,60.532603,26.759375,33.648329,28.289530,35.838623,13.895587,38.510522,33.484016,28.691946,17.773282,17.878765,0.000000,28.014594,37.272084,68.853641,8.339133,29.369403,44.244009,24.280911,33.829257,0.000000,24.374045,32.163643,96.098768,28.334919,28.873063,41.270167,34.075995,73.230729,51.401518,38.055684,53.941631,39.018982,24.978735,4.956153,0.000000,36.686180,109.822986,72.008212,24.696639,47.834783,5.390605,25.684109,179.944229,58.038591,28.313595,121.517046,41.917525,40.678421,71.559610,17.480772,24.208533,14.550392,24.097893,43.403808,43.864701,46.702798,32.110940,27.752959,21.793251,23.529388,21.031587,31.703837,30.878507,48.200374,14.348544,25.156721,29.652750,24.031250,74.934938,38.309263,70.133541,89.836111,36.186921,67.618805,57.351818,47.458900,56.454079,28.098862,63.479376,37.703077,35.360969,27.886798,32.421584,24.614387,33.746842,35.684933,27.276185,13.396079,25.733667,14.448640,25.225053,39.139850,49.562104,12.650793,33.499135,45.581170,21.037524,32.906229,3.341320,26.466324,35.170492,65.613853,24.689156,33.499560,34.981641,29.704065,54.438981,40.433434,40.731359,39.163329,38.842532,22.230588,12.465251,7.603143,43.355371,100.692077,57.203053,34.710576,46.587078,22.969635,20.411435,174.115778
